var,scenario,yr_min,yr_max,constraint,dataset_id,title,summary
po4,ssp585,2020,2100,depthmean,po4_ssp585_2020_2100_depthmean,Bio-Oracle Phosphate [depthMean] SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
po4_max (Maximum Phosphate, MMol' 'M-3)
po4_ltmax (Long-term maximum Phosphate, MMol' 'M-3)
po4_mean (Average Phosphate, MMol' 'M-3)
po4_ltmin (Long-term minimum Phosphate, MMol' 'M-3)
po4_min (Minimum Phosphate, MMol' 'M-3)
po4_range (Range Phosphate, MMol' 'M-3)
po4_sd (Standard deviation Phosphate, MMol' 'M-3)
"
po4,baseline,2000,2018,depthmin,po4_baseline_2000_2018_depthmin,Bio-Oracle Phosphate [depthMin] Baseline 2000-2018.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
po4_max (Maximum Phosphate, MMol' 'M-3)
po4_ltmax (Long-term maximum Phosphate, MMol' 'M-3)
po4_mean (Average Phosphate, MMol' 'M-3)
po4_ltmin (Long-term minimum Phosphate, MMol' 'M-3)
po4_min (Minimum Phosphate, MMol' 'M-3)
po4_range (Range Phosphate, MMol' 'M-3)
"
po4,ssp119,2020,2100,depthmin,po4_ssp119_2020_2100_depthmin,Bio-Oracle Phosphate [depthMin] SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
po4_max (Maximum Phosphate, MMol' 'M-3)
po4_ltmax (Long-term maximum Phosphate, MMol' 'M-3)
po4_mean (Average Phosphate, MMol' 'M-3)
po4_ltmin (Long-term minimum Phosphate, MMol' 'M-3)
po4_min (Minimum Phosphate, MMol' 'M-3)
po4_range (Range Phosphate, MMol' 'M-3)
po4_sd (Standard deviation Phosphate, MMol' 'M-3)
"
po4,ssp126,2020,2100,depthmin,po4_ssp126_2020_2100_depthmin,Bio-Oracle Phosphate [depthMin] SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
po4_max (Maximum Phosphate, MMol' 'M-3)
po4_ltmax (Long-term maximum Phosphate, MMol' 'M-3)
po4_mean (Average Phosphate, MMol' 'M-3)
po4_ltmin (Long-term minimum Phosphate, MMol' 'M-3)
po4_min (Minimum Phosphate, MMol' 'M-3)
po4_range (Range Phosphate, MMol' 'M-3)
po4_sd (Standard deviation Phosphate, MMol' 'M-3)
"
po4,ssp245,2020,2100,depthmin,po4_ssp245_2020_2100_depthmin,Bio-Oracle Phosphate [depthMin] SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
po4_max (Maximum Phosphate, MMol' 'M-3)
po4_ltmax (Long-term maximum Phosphate, MMol' 'M-3)
po4_mean (Average Phosphate, MMol' 'M-3)
po4_ltmin (Long-term minimum Phosphate, MMol' 'M-3)
po4_min (Minimum Phosphate, MMol' 'M-3)
po4_range (Range Phosphate, MMol' 'M-3)
po4_sd (Standard deviation Phosphate, MMol' 'M-3)
"
po4,ssp370,2020,2100,depthmin,po4_ssp370_2020_2100_depthmin,Bio-Oracle Phosphate [depthMin] SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
po4_max (Maximum Phosphate, MMol' 'M-3)
po4_ltmax (Long-term maximum Phosphate, MMol' 'M-3)
po4_mean (Average Phosphate, MMol' 'M-3)
po4_ltmin (Long-term minimum Phosphate, MMol' 'M-3)
po4_min (Minimum Phosphate, MMol' 'M-3)
po4_range (Range Phosphate, MMol' 'M-3)
po4_sd (Standard deviation Phosphate, MMol' 'M-3)
"
po4,ssp460,2020,2100,depthmin,po4_ssp460_2020_2100_depthmin,Bio-Oracle Phosphate [depthMin] SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
po4_max (Maximum Phosphate, MMol' 'M-3)
po4_ltmax (Long-term maximum Phosphate, MMol' 'M-3)
po4_mean (Average Phosphate, MMol' 'M-3)
po4_ltmin (Long-term minimum Phosphate, MMol' 'M-3)
po4_min (Minimum Phosphate, MMol' 'M-3)
po4_range (Range Phosphate, MMol' 'M-3)
po4_sd (Standard deviation Phosphate, MMol' 'M-3)
"
po4,ssp585,2020,2100,depthmin,po4_ssp585_2020_2100_depthmin,Bio-Oracle Phosphate [depthMin] SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
po4_max (Maximum Phosphate, MMol' 'M-3)
po4_ltmax (Long-term maximum Phosphate, MMol' 'M-3)
po4_mean (Average Phosphate, MMol' 'M-3)
po4_ltmin (Long-term minimum Phosphate, MMol' 'M-3)
po4_min (Minimum Phosphate, MMol' 'M-3)
po4_range (Range Phosphate, MMol' 'M-3)
po4_sd (Standard deviation Phosphate, MMol' 'M-3)
"
po4,baseline,2000,2018,depthsurf,po4_baseline_2000_2018_depthsurf,Bio-Oracle Phosphate [depthSurf] Baseline 2000-2018.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
po4_max (Maximum Phosphate, MMol' 'M-3)
po4_ltmax (Long-term maximum Phosphate, MMol' 'M-3)
po4_mean (Average Phosphate, MMol' 'M-3)
po4_ltmin (Long-term minimum Phosphate, MMol' 'M-3)
po4_min (Minimum Phosphate, MMol' 'M-3)
po4_range (Range Phosphate, MMol' 'M-3)
"
po4,ssp119,2020,2100,depthsurf,po4_ssp119_2020_2100_depthsurf,Bio-Oracle Phosphate [depthSurf] SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
po4_max (Maximum Phosphate, MMol' 'M-3)
po4_ltmax (Long-term maximum Phosphate, MMol' 'M-3)
po4_mean (Average Phosphate, MMol' 'M-3)
po4_ltmin (Long-term minimum Phosphate, MMol' 'M-3)
po4_min (Minimum Phosphate, MMol' 'M-3)
po4_range (Range Phosphate, MMol' 'M-3)
po4_sd (Standard deviation Phosphate, MMol' 'M-3)
"
po4,ssp126,2020,2100,depthsurf,po4_ssp126_2020_2100_depthsurf,Bio-Oracle Phosphate [depthSurf] SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
po4_max (Maximum Phosphate, MMol' 'M-3)
po4_ltmax (Long-term maximum Phosphate, MMol' 'M-3)
po4_mean (Average Phosphate, MMol' 'M-3)
po4_ltmin (Long-term minimum Phosphate, MMol' 'M-3)
po4_min (Minimum Phosphate, MMol' 'M-3)
po4_range (Range Phosphate, MMol' 'M-3)
po4_sd (Standard deviation Phosphate, MMol' 'M-3)
"
po4,ssp245,2020,2100,depthsurf,po4_ssp245_2020_2100_depthsurf,Bio-Oracle Phosphate [depthSurf] SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
po4_max (Maximum Phosphate, MMol' 'M-3)
po4_ltmax (Long-term maximum Phosphate, MMol' 'M-3)
po4_mean (Average Phosphate, MMol' 'M-3)
po4_ltmin (Long-term minimum Phosphate, MMol' 'M-3)
po4_min (Minimum Phosphate, MMol' 'M-3)
po4_range (Range Phosphate, MMol' 'M-3)
po4_sd (Standard deviation Phosphate, MMol' 'M-3)
"
po4,ssp370,2020,2100,depthsurf,po4_ssp370_2020_2100_depthsurf,Bio-Oracle Phosphate [depthSurf] SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
po4_max (Maximum Phosphate, MMol' 'M-3)
po4_ltmax (Long-term maximum Phosphate, MMol' 'M-3)
po4_mean (Average Phosphate, MMol' 'M-3)
po4_ltmin (Long-term minimum Phosphate, MMol' 'M-3)
po4_min (Minimum Phosphate, MMol' 'M-3)
po4_range (Range Phosphate, MMol' 'M-3)
po4_sd (Standard deviation Phosphate, MMol' 'M-3)
"
po4,ssp460,2020,2100,depthsurf,po4_ssp460_2020_2100_depthsurf,Bio-Oracle Phosphate [depthSurf] SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
po4_max (Maximum Phosphate, MMol' 'M-3)
po4_ltmax (Long-term maximum Phosphate, MMol' 'M-3)
po4_mean (Average Phosphate, MMol' 'M-3)
po4_ltmin (Long-term minimum Phosphate, MMol' 'M-3)
po4_min (Minimum Phosphate, MMol' 'M-3)
po4_range (Range Phosphate, MMol' 'M-3)
po4_sd (Standard deviation Phosphate, MMol' 'M-3)
"
po4,ssp585,2020,2100,depthsurf,po4_ssp585_2020_2100_depthsurf,Bio-Oracle Phosphate [depthSurf] SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
po4_max (Maximum Phosphate, MMol' 'M-3)
po4_ltmax (Long-term maximum Phosphate, MMol' 'M-3)
po4_mean (Average Phosphate, MMol' 'M-3)
po4_ltmin (Long-term minimum Phosphate, MMol' 'M-3)
po4_min (Minimum Phosphate, MMol' 'M-3)
po4_range (Range Phosphate, MMol' 'M-3)
po4_sd (Standard deviation Phosphate, MMol' 'M-3)
"
phyc,ssp126,2020,2100,depthmax,phyc_ssp126_2020_2100_depthmax,Bio-Oracle Phytoplankton [depthMax] SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
phyc_max (Maximum Phytoplankton, MMol' 'M-3)
phyc_ltmax (Long-term maximum Phytoplankton, MMol' 'M-3)
phyc_mean (Average Phytoplankton, MMol' 'M-3)
phyc_ltmin (Long-term minimum Phytoplankton, MMol' 'M-3)
phyc_min (Minimum Phytoplankton, MMol' 'M-3)
phyc_range (Range Phytoplankton, MMol' 'M-3)
phyc_sd (Standard deviation Phytoplankton, MMol' 'M-3)
"
phyc,ssp126,2020,2100,depthmean,phyc_ssp126_2020_2100_depthmean,Bio-Oracle Phytoplankton [depthMean] SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
phyc_max (Maximum Phytoplankton, MMol' 'M-3)
phyc_ltmax (Long-term maximum Phytoplankton, MMol' 'M-3)
phyc_mean (Average Phytoplankton, MMol' 'M-3)
phyc_ltmin (Long-term minimum Phytoplankton, MMol' 'M-3)
phyc_min (Minimum Phytoplankton, MMol' 'M-3)
phyc_range (Range Phytoplankton, MMol' 'M-3)
phyc_sd (Standard deviation Phytoplankton, MMol' 'M-3)
"
phyc,ssp126,2020,2100,depthmin,phyc_ssp126_2020_2100_depthmin,Bio-Oracle Phytoplankton [depthMin] SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
phyc_max (Maximum Phytoplankton, MMol' 'M-3)
phyc_ltmax (Long-term maximum Phytoplankton, MMol' 'M-3)
phyc_mean (Average Phytoplankton, MMol' 'M-3)
phyc_ltmin (Long-term minimum Phytoplankton, MMol' 'M-3)
phyc_min (Minimum Phytoplankton, MMol' 'M-3)
phyc_range (Range Phytoplankton, MMol' 'M-3)
phyc_sd (Standard deviation Phytoplankton, MMol' 'M-3)
"
phyc,ssp126,2020,2100,depthsurf,phyc_ssp126_2020_2100_depthsurf,Bio-Oracle Phytoplankton [depthSurf] SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
phyc_max (Maximum Phytoplankton, MMol' 'M-3)
phyc_ltmax (Long-term maximum Phytoplankton, MMol' 'M-3)
phyc_mean (Average Phytoplankton, MMol' 'M-3)
phyc_ltmin (Long-term minimum Phytoplankton, MMol' 'M-3)
phyc_min (Minimum Phytoplankton, MMol' 'M-3)
phyc_range (Range Phytoplankton, MMol' 'M-3)
phyc_sd (Standard deviation Phytoplankton, MMol' 'M-3)
"
so,baseline,2000,2019,depthmax,so_baseline_2000_2019_depthmax,Bio-Oracle Salinity [depthMax] Baseline 2000-2019.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
"
so,ssp119,2020,2100,depthmax,so_ssp119_2020_2100_depthmax,Bio-Oracle Salinity [depthMax] SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp126,2020,2100,depthmax,so_ssp126_2020_2100_depthmax,Bio-Oracle Salinity [depthMax] SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp245,2020,2100,depthmax,so_ssp245_2020_2100_depthmax,Bio-Oracle Salinity [depthMax] SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp370,2020,2100,depthmax,so_ssp370_2020_2100_depthmax,Bio-Oracle Salinity [depthMax] SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp460,2020,2100,depthmax,so_ssp460_2020_2100_depthmax,Bio-Oracle Salinity [depthMax] SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp585,2020,2100,depthmax,so_ssp585_2020_2100_depthmax,Bio-Oracle Salinity [depthMax] SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,baseline,2000,2019,depthmean,so_baseline_2000_2019_depthmean,Bio-Oracle Salinity [depthMean] Baseline 2000-2019.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
"
so,ssp119,2020,2100,depthmean,so_ssp119_2020_2100_depthmean,Bio-Oracle Salinity [depthMean] SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp126,2020,2100,depthmean,so_ssp126_2020_2100_depthmean,Bio-Oracle Salinity [depthMean] SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp245,2020,2100,depthmean,so_ssp245_2020_2100_depthmean,Bio-Oracle Salinity [depthMean] SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp370,2020,2100,depthmean,so_ssp370_2020_2100_depthmean,Bio-Oracle Salinity [depthMean] SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp460,2020,2100,depthmean,so_ssp460_2020_2100_depthmean,Bio-Oracle Salinity [depthMean] SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp585,2020,2100,depthmean,so_ssp585_2020_2100_depthmean,Bio-Oracle Salinity [depthMean] SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,baseline,2000,2019,depthmin,so_baseline_2000_2019_depthmin,Bio-Oracle Salinity [depthMin] Baseline 2000-2019.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
"
so,ssp119,2020,2100,depthmin,so_ssp119_2020_2100_depthmin,Bio-Oracle Salinity [depthMin] SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp126,2020,2100,depthmin,so_ssp126_2020_2100_depthmin,Bio-Oracle Salinity [depthMin] SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp245,2020,2100,depthmin,so_ssp245_2020_2100_depthmin,Bio-Oracle Salinity [depthMin] SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp370,2020,2100,depthmin,so_ssp370_2020_2100_depthmin,Bio-Oracle Salinity [depthMin] SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp460,2020,2100,depthmin,so_ssp460_2020_2100_depthmin,Bio-Oracle Salinity [depthMin] SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp585,2020,2100,depthmin,so_ssp585_2020_2100_depthmin,Bio-Oracle Salinity [depthMin] SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,baseline,2000,2019,depthsurf,so_baseline_2000_2019_depthsurf,Bio-Oracle Salinity [depthSurf] Baseline 2000-2019.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
"
so,ssp119,2020,2100,depthsurf,so_ssp119_2020_2100_depthsurf,Bio-Oracle Salinity [depthSurf] SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp126,2020,2100,depthsurf,so_ssp126_2020_2100_depthsurf,Bio-Oracle Salinity [depthSurf] SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp245,2020,2100,depthsurf,so_ssp245_2020_2100_depthsurf,Bio-Oracle Salinity [depthSurf] SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp370,2020,2100,depthsurf,so_ssp370_2020_2100_depthsurf,Bio-Oracle Salinity [depthSurf] SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp460,2020,2100,depthsurf,so_ssp460_2020_2100_depthsurf,Bio-Oracle Salinity [depthSurf] SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
so,ssp585,2020,2100,depthsurf,so_ssp585_2020_2100_depthsurf,Bio-Oracle Salinity [depthSurf] SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
